,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
39,0.20816733067728987,0.5621679064824652,0.9999999999999999,0.06180375400579888,0.11080074487895718,0.03851004792735222,0.11429041276105903,0.14412904649591038,0.75
40,0.20816733067728987,0.5621679064824652,0.9999999999999999,0.042296149346355366,0.06486654252017382,0.026430112951596176,0.06479197500411117,0.1101984800209652,0.75
41,0.20816733067728987,0.5621679064824652,0.980392156862745,0.0237550231446157,0.04810676598386096,0.014406233358558253,0.04078276599243546,0.05415787368450084,0.75
42,0.20816733067728987,0.5632306057385763,0.9411764705882352,0.018083320616511522,0.031191806331471145,0.012864710333809804,0.03091596776845914,0.03621329360974329,0.75
43,0.20816733067728987,0.5632306057385763,0.9999999999999999,0.0241110941553487,0.031191806331471145,0.013004848790605116,0.032395987502055586,0.23892084247113834,0.75
44,0.20816733067728987,0.5621679064824652,0.9999999999999999,0.03664988046187497,0.04810676598386096,0.018414193222904225,0.04785397138628515,0.17328036854664075,0.75
45,0.20816733067728987,0.5621679064824652,0.9999999999999999,0.04206724655374129,0.06502172563625078,0.02003979932172987,0.06265416872224963,0.1501289637384312,0.75
46,0.20816733067728987,0.5621679064824652,0.9607843137254901,0.028561981789511165,0.04981378026070764,0.017180974803105466,0.04982733103108042,0.1052468241817354,0.75
47,0.20717131474103584,0.5611052072263549,0.8235294117647058,0.025560811841904472,0.04826194909993793,0.015555368704279825,0.041440552540700545,0.08516434256079225,0.75
48,0.20816733067728987,0.5611052072263549,0.7647058823529411,0.01581972633399461,0.030105524518932343,0.011771630370806356,0.026147015293537253,0.03108232989889792,0.75
49,0.20717131474103584,0.5611052072263549,0.7647058823529411,0.024009359580853554,0.0580384854127871,0.019535300877266737,0.05772076961026147,0.08793671811423287,0.75
50,0.20717131474103584,0.5611052072263549,0.392156862745098,0.02273767739966428,0.07014276846679082,0.020516270074833934,0.07186318039796086,0.029096150397925513,0.75
51,0.20717131474103584,0.5611052072263549,0.8235294117647058,0.047459179001983834,0.07060831781502173,0.029653297457888392,0.06676533464890644,0.06928180300961365,0.75
52,0.20717131474103584,0.5611052072263549,0.784313725490196,0.08187089882496568,0.13221601489757917,0.054822164298326745,0.11823713205064956,0.0421304533730569,0.75
53,0.20717131474103584,0.5611052072263549,0.9999999999999999,0.041405971819522866,0.07060831781502173,0.03248409428515373,0.06561420818944252,0.0515579095460752,0.75
54,0.2061752988047803,0.5611052072263549,0.9999999999999999,0.029706495752581517,0.036312849162011177,0.0195633285686258,0.038151619799375106,0.07654377181004396,0.75
55,0.2061752988047803,0.5611052072263549,0.9999999999999999,0.02398392593722977,0.03755431409062694,0.016059867148742957,0.03601381351751357,0.0628543054578557,0.75
56,0.2061752988047803,0.5611052072263549,0.9999999999999999,0.031435983518998935,0.044537554314090635,0.01734914095125984,0.04242723236309818,0.06936456048882081,0.75
57,0.2061752988047803,0.5611052072263549,0.9999999999999999,0.03781982806856911,0.051831160769708264,0.02032007623532049,0.0399605328071041,0.02188245679369938,0.75
58,0.2061752988047803,0.5611052072263549,0.9999999999999999,0.03522559641894298,0.05276225946617009,0.030017657445556206,0.04982733103108042,0.04946138673949324,0.75
59,0.20517928286852483,0.5611052072263549,0.019607843137254943,0.003967648405310539,0.006517690875232768,0.0025505199136747134,0.00920901167571124,0.14224631384394698,0.75
60,0.20517928286852483,0.5621679064824652,0.9999999999999999,0.028460247215016027,0.03258845437616388,0.015443257938843574,0.0305870744943266,0.19951448945531786,0.75
61,0.20517928286852483,0.5611052072263549,0.9411764705882352,0.0033826746019634812,0.0043451272501551785,0.002326298382802211,0.0036178260154579867,0.3874705176480324,0.75
62,0.20517928286852483,0.5600425079702446,0.9607843137254901,0.019278701866829444,0.02932960893854749,0.010482356568289466,0.019898043085018913,0.027668583881601594,0.75
63,0.20418326693227073,0.5600425079702446,0.9999999999999999,0.031079912508265937,0.03662321539416512,0.014518344123994505,0.025982568656470972,0.04766141156673698,0.75
64,0.20418326693227073,0.5600425079702446,0.9215686274509802,0.02100818963324686,0.028088144009931724,0.01090277193867541,0.021706956092747906,0.14440490475993434,0.75
65,0.20418326693227073,0.5600425079702446,0.9999999999999999,0.025637112772775833,0.03227808814400994,0.016844642506796712,0.0305870744943266,0.045985572612791514,0.75
66,0.20418326693227073,0.5600425079702446,0.9215686274509802,0.03695508418536039,0.054779639975170706,0.02200173771686426,0.05443183686893603,0.021082467828029944,0.75
67,0.20517928286852483,0.5589798087141336,0.9999999999999999,0.02606948471438019,0.03770949720670391,0.013705541074581686,0.02400920901167572,0.14548075198962773,0.75
68,0.20418326693227073,0.5600425079702446,0.9999999999999999,0.014497176865557758,0.016759776536312845,0.007595504358306006,0.013320177602368033,0.09321940387029143,0.75
69,0.20517928286852483,0.5600425079702446,0.8823529411764706,0.07118876850297574,0.09978274363749226,0.05101039827349421,0.10031244861042592,0.0331236810526751,0.75
70,0.20517928286852483,0.5600425079702446,0.4901960784313725,0.019482171015819734,0.023432650527622598,0.01090277193867541,0.020720276270350273,0.08772292795961434,0.75
71,0.20517928286852483,0.5600425079702446,0.8823529411764706,0.023729589500991917,0.04593420235878337,0.016228033296897332,0.04538727183029107,0.015772196245568998,0.75
72,0.20517928286852483,0.5600425079702446,0.9411764705882352,0.021415127931227428,0.03150217256362508,0.015611424086997953,0.02483144219700708,0.08621260396408323,0.75
73,0.20517928286852483,0.5600425079702446,0.8823529411764706,0.0002543364362378592,0.000465549348230912,0.0004204153703859445,0.0009866798223976403,0.0,0.75
74,0.20517928286852483,0.5600425079702446,0.3725490196078431,0.02118622513861336,0.024829298572315334,0.008043947420051004,0.021706956092747906,0.13676363084647108,0.75
75,0.2061752988047803,0.5600425079702446,0.3137254901960784,0.03141054987537515,0.07153941651148356,0.02127301774152863,0.07202762703502713,0.029254768899739297,0.75
76,0.2061752988047803,0.5600425079702446,0.6862745098039215,0.0740627702324635,0.08705772811918064,0.034558143445724374,0.08353889162966617,0.134239527730652,0.75
77,0.2061752988047803,0.5600425079702446,0.3529411764705882,0.030647540566661587,0.03755431409062694,0.020123882395807053,0.03387600723565204,0.042151142742858694,0.75
78,0.20517928286852483,0.5600425079702446,0.4313725490196078,0.04433084083625821,0.057883302296710126,0.029457103618374954,0.05328071040947213,0.02087557413001198,0.75
79,0.2061752988047803,0.5589798087141336,0.7254901960784312,0.017345744951421743,0.027157045313469894,0.009557442753440396,0.025324782108205893,0.104239941518048,0.75
80,0.2061752988047803,0.5600425079702446,0.3137254901960784,0.023449819421130273,0.044692737430167606,0.016984780963592027,0.04736063147508634,0.0689714624625867,0.75
81,0.20717131474103584,0.5600425079702446,0.9999999999999999,0.005290197873747397,0.0085350713842334,0.0050449844446312925,0.009044565038644967,0.045985572612791514,0.75
82,0.2061752988047803,0.5600425079702446,0.9999999999999999,0.008596571544839518,0.014897579143389211,0.005521455197735357,0.014142410787699386,0.07040592543551119,0.75
83,0.2061752988047803,0.5600425079702446,0.9999999999999999,0.009766519151533648,0.025294847920546246,0.009613498136158524,0.025324782108205893,0.021213500503441313,0.75
84,0.2061752988047803,0.5600425079702446,0.6666666666666666,0.02406022686810113,0.02839851024208566,0.013004848790605116,0.027627035027133692,0.0902677204452352,0.75
85,0.2061752988047803,0.5600425079702446,0.9999999999999999,0.019609339233938657,0.022036002482929862,0.010482356568289466,0.018746916625555013,0.1316119777658239,0.75
86,0.20717131474103584,0.5600425079702446,0.7647058823529411,0.022330739101683712,0.06983240223463688,0.016228033296897332,0.062325275448117085,0.032902994441455946,0.75
87,0.20717131474103584,0.5600425079702446,0.1764705882352941,0.022203570883564783,0.05384854127870888,0.015219036407971075,0.054102943594803485,0.017937683618156952,0.75
88,0.20717131474103584,0.5589798087141336,0.1764705882352941,0.0026196652932499176,0.006362507759155797,0.0034193783458056556,0.006248972208518333,0.03257196452462721,0.75
89,0.20717131474103584,0.5589798087141336,0.9999999999999999,0.006282109975075029,0.011949099937926755,0.011014882704111661,0.013813517513566853,0.0512751548254507,0.75
90,0.20717131474103584,0.5589798087141336,0.2941176470588235,0.02523017447479526,0.0606765983860956,0.022338070013173013,0.05936523598092419,0.10992262175694126,0.75
91,0.2061752988047803,0.5589798087141336,0.9999999999999999,0.005417366091866327,0.01334574798261949,0.025252949914515536,0.01430685742476566,0.025303099267596274,0.75
92,0.2061752988047803,0.5589798087141336,0.9999999999999999,0.002390762500635843,0.00465549348230912,0.005269205975503795,0.005426739023186966,0.017248037958097096,0.75
93,0.20717131474103584,0.5579171094580232,0.5098039215686274,0.02678162673584618,0.05369335816263191,0.02003979932172987,0.04949843775694787,0.14727383070578337,0.75
94,0.20717131474103584,0.5589798087141336,0.7450980392156862,0.04356783152754464,0.09652389819987586,0.03710866335939909,0.07663213287288276,0.09295044206286807,0.75
95,0.20816733067728987,0.5589798087141336,0.6862745098039215,0.1354850195839056,0.3842333954065798,0.09714397825051149,0.3818450912678836,0.10411580529923722,0.75
96,0.20816733067728987,0.5611052072263549,0.588235294117647,0.11684215880767079,0.20639354438237123,0.05731662882928333,0.19388258510113468,0.1610046757975752,0.75
97,0.20816733067728987,0.5600425079702446,0.5490196078431372,0.008469403326720588,0.016449410304158904,0.005577510580453485,0.01480019733596448,0.1038813257748169,0.75
98,0.20816733067728987,0.5611052072263549,0.4117647058823529,0.09359580853553082,0.196927374301676,0.056643964236665824,0.20539384969577373,0.04955793713190157,0.75
99,0.20816733067728987,0.5611052072263549,0.7058823529411764,0.09234955999796532,0.1682184978274364,0.05143081364388015,0.16099325768788028,0.1455497165556337,0.75
100,0.20916334661354535,0.5600425079702446,0.5490196078431372,0.11836817742509792,0.21927374301675978,0.06449171781720339,0.20539384969577373,0.13732914028772014,0.75
101,0.20916334661354535,0.5600425079702446,0.5294117647058822,0.1476168675924513,0.2486033519553073,0.07175088987920064,0.2460121690511429,0.1874318974910691,0.75
102,0.20916334661354535,0.5600425079702446,0.7450980392156862,0.021669464367465287,0.03739913097454997,0.01081868886459822,0.037329386614043746,0.18103888222231418,0.75
103,0.20916334661354535,0.5600425079702446,0.9999999999999999,0.054758634722010285,0.10862818125387959,0.025000700692283974,0.10064134188455846,0.14341871146604873,0.75
104,0.20816733067728987,0.5600425079702446,0.6470588235294117,0.14927005442799737,0.2968653010552452,0.07528237899044254,0.29403058707449437,0.1614253596502117,0.75
105,0.2101593625498009,0.5611052072263549,0.9999999999999999,0.03832850094104481,0.03476101800124147,0.018806580901931106,0.0399605328071041,0.30556130260272274,0.75
106,0.2101593625498009,0.5600425079702446,0.9999999999999999,0.05147769469454195,0.07464307883302297,0.019787550099498303,0.07482321986515376,0.19122494862139833,0.75
107,0.20916334661354535,0.5600425079702446,0.9999999999999999,0.044661478203367425,0.07122905027932962,0.01914291319823986,0.06923203420490051,0.18408021958317816,0.75
108,0.2101593625498009,0.5611052072263549,0.9999999999999999,0.08848364616714992,0.11638733705772814,0.04038790324840943,0.11790823877651702,0.23448642087695343,0.75
109,0.20916334661354535,0.5611052072263549,0.5294117647058822,0.0848212014853248,0.1325263811297331,0.0425180077916982,0.13172175629008387,0.23492089764279114,0.75
110,0.20916334661354535,0.5611052072263549,0.9999999999999999,0.036166641233023045,0.044692737430167606,0.015331147173407323,0.041440552540700545,0.31667149418628715,0.75
111,0.20916334661354535,0.5611052072263549,0.6078431372549019,0.09682588127575158,0.17023587833643702,0.05053392752039014,0.1679000164446637,0.14779106495082828,0.75
112,0.20916334661354535,0.5611052072263549,0.4901960784313725,0.10064092781931941,0.18544382371198015,0.04893634911292356,0.19996711067258674,0.17402518585950538,0.75
113,0.20916334661354535,0.5621679064824652,0.9999999999999999,0.06037946996286689,0.08659217877094973,0.026233919112082733,0.08518335800032889,0.18265265306685424,0.75
114,0.20916334661354535,0.5621679064824652,0.6666666666666666,0.040973599877918515,0.06626319056486654,0.01883460859329017,0.06923203420490051,0.20498337953959256,0.75
115,0.20916334661354535,0.5621679064824652,0.9999999999999999,0.03247876290757414,0.044382371198013665,0.014882704111662322,0.047689524749218885,0.18227334795382133,0.75
116,0.20916334661354535,0.5621679064824652,0.5294117647058822,0.12767689099140345,0.27141527001862203,0.07161075142240533,0.2729814175300115,0.1326533427125143,0.75
117,0.20916334661354535,0.5621679064824652,0.9999999999999999,0.10651609949641387,0.1713221601489758,0.04997337369320889,0.17036671600065778,0.17860443304230286,0.75
118,0.21115537848605492,0.5632306057385763,0.9607843137254901,0.06391474642657308,0.06176288019863439,0.027102777544213683,0.061174148988653185,0.3696293844222839,0.75
119,0.21115537848605492,0.5632306057385763,0.9019607843137254,0.08070095121827153,0.0702979515828678,0.030690322038173713,0.07959217234007565,0.33012648101405506,0.75
120,0.2101593625498009,0.5621679064824652,0.784313725490196,0.065466198687624,0.06284916201117319,0.022169903865018634,0.061667488899852005,0.37627756858526096,0.75
121,0.2101593625498009,0.5642933049946866,0.7058823529411764,0.008443969683096804,0.008224705152079459,0.002662630679110961,0.00756454530504852,0.3078854084771244,0.75
122,0.21115537848605492,0.5642933049946866,0.9999999999999999,0.07116333485935196,0.06362507759155804,0.029653297457888392,0.06610754810064134,0.40299444145597996,0.75
123,0.2101593625498009,0.5632306057385763,0.9999999999999999,0.08970446106109162,0.08891992551210429,0.03290450965553967,0.09110343693471469,0.32257486103639954,0.75
124,0.2101593625498009,0.5642933049946866,0.9999999999999999,0.06638180985808027,0.05648665425201739,0.02516886684043835,0.06018746916625556,0.46451083433331963,0.75
125,0.2121513944223104,0.5642933049946866,0.5294117647058822,0.13441680655170662,0.1624767225325885,0.05684015807617926,0.15704653839828975,0.3418642501482739,0.75
126,0.2121513944223104,0.5632306057385763,0.9607843137254901,0.07459687674856301,0.07324643078833024,0.028812466717116507,0.07860549251767801,0.48275885849850353,0.75
127,0.21314741035856588,0.5632306057385763,0.8431372549019607,0.08703392848059413,0.09248913718187463,0.03797752179153003,0.0980101956914981,0.38064992207004045,0.75
128,0.21314741035856588,0.5621679064824652,0.7647058823529411,0.1268884480390661,0.10443823711980138,0.04520866616216822,0.10738365400427562,0.4865105308892292,0.75
129,0.21414342629482003,0.5632306057385763,0.5686274509803921,0.056182918764942275,0.05353817504655494,0.023571288432971772,0.056240749876665025,0.38390504958552296,0.75
130,0.21314741035856588,0.5632306057385763,0.6470588235294117,0.07721654204181291,0.07588454376163874,0.031867485075254345,0.08140108534780464,0.45205583371263847,0.75
131,0.2151394422310755,0.5632306057385763,0.33333333333333326,0.04107533445241366,0.03243327126008691,0.014854676420303258,0.0317382009537905,0.7656308188852567,0.75
132,0.21414342629482003,0.5632306057385763,0.6666666666666666,0.07281652169489802,0.07122905027932962,0.029961602062838082,0.07268541358329222,0.4819450766196329,0.75
133,0.21314741035856588,0.5621679064824652,0.6470588235294117,0.1287705376672262,0.12212911235257606,0.04551697076711791,0.12580167735569808,0.4412146039364975,0.75
134,0.2151394422310755,0.5621679064824652,0.5294117647058822,0.033674144157892064,0.02839851024208566,0.012892738025168864,0.031080414405525413,0.5313719810761232,0.75
135,0.21414342629482003,0.5621679064824652,0.4901960784313725,0.04036319243094766,0.03445065176908752,0.015106925642534824,0.03453379378391712,0.544895932469897,0.75
136,0.2151394422310755,0.5621679064824652,0.5490196078431372,0.04550078844295234,0.041899441340782134,0.01844222091426329,0.0440716987337609,0.43819395594543525,0.75
137,0.2151394422310755,0.5611052072263549,0.6078431372549019,0.0466198687623989,0.04081315952824333,0.017713500938927658,0.043085018911363265,0.5391029089253943,0.75
138,0.21414342629482003,0.5611052072263549,0.7058823529411764,0.031207080726384867,0.027932960893854754,0.011687547296729165,0.0287781614865976,0.4494834554006152,0.75
139,0.21414342629482003,0.5611052072263549,0.7450980392156862,0.09583396917442394,0.08271260086902546,0.035370946495137195,0.08205887189606972,0.4020841091847009,0.75
140,0.21613545816732954,0.5600425079702446,0.5686274509803921,0.007375756650897812,0.005741775294847928,0.0034474060371647228,0.008386778490379873,0.4043047682100937,0.75
141,0.21314741035856588,0.5611052072263549,0.9999999999999999,0.060354036319243104,0.05152079453755432,0.02270243000084083,0.057391876336128925,0.4520627301692391,0.75
142,0.21414342629482003,0.5600425079702446,0.8627450980392156,0.07533445241365279,0.06750465549348232,0.029821463606042767,0.0698898207531656,0.433456090260824,0.75
143,0.21314741035856588,0.5589798087141336,0.9607843137254901,0.07200264509893688,0.09373060211049039,0.03523080803834188,0.09061009702351587,0.1650322064523248,0.75
144,0.21314741035856588,0.5589798087141336,0.7254901960784312,0.05727656544076505,0.08286778398510243,0.02657025140839149,0.0799210656142082,0.17801823423125196,0.75
145,0.21314741035856588,0.5600425079702446,0.9999999999999999,0.03527646370619055,0.03274363749224085,0.014210039519044815,0.03667160006577866,0.326912732238176,0.75
146,0.2121513944223104,0.5600425079702446,0.9999999999999999,0.05007884429523374,0.051831160769708264,0.021357100815605816,0.05048511757934551,0.41529082357484726,0.75
147,0.2121513944223104,0.5589798087141336,0.9999999999999999,0.05547077674347628,0.07200496585971447,0.031559180470304656,0.07548100641341884,0.19056978524434146,0.75
148,0.2121513944223104,0.5589798087141336,0.9999999999999999,0.05809044203672619,0.0718497827436375,0.029989629754197146,0.07235652030915968,0.17447345553854426,0.75
149,0.2121513944223104,0.5589798087141336,0.9999999999999999,0.0691540770130729,0.08379888268156425,0.03312873118641217,0.08452557145206381,0.2788168439056013,0.75
150,0.2121513944223104,0.5600425079702446,0.9999999999999999,0.05142682740729437,0.052451893234016146,0.02110485159337425,0.055747409965466205,0.24634832622998304,0.75
151,0.2121513944223104,0.5600425079702446,0.9999999999999999,0.07482577954117708,0.0830229671011794,0.028896549791193694,0.08551225127446144,0.3345471096950387,0.75
152,0.21115537848605492,0.5589798087141336,0.9999999999999999,0.05165573019990845,0.07526381129733085,0.021973710025505196,0.07531655977635257,0.18347333140232547,0.75
153,0.21115537848605492,0.5600425079702446,0.9999999999999999,0.03639554402563712,0.03538175046554935,0.017068864037669218,0.034862687058049666,0.29454076495496617,0.75
154,0.2121513944223104,0.5600425079702446,0.9999999999999999,0.07439340759957272,0.062228429546865305,0.02853218980352588,0.062325275448117085,0.5280271996248328,0.75
155,0.21115537848605492,0.5600425079702446,0.9999999999999999,0.05882801770181597,0.04515828677839851,0.02404775918607584,0.042262785726031905,0.5778816843905603,0.75
156,0.2101593625498009,0.5600425079702446,0.9999999999999999,0.06315173711785951,0.0484171322160149,0.026626306791109614,0.05360960368360467,0.438559468145267,0.75
157,0.2101593625498009,0.5600425079702446,0.9999999999999999,0.03784526171219289,0.03677839851024209,0.017685473247568598,0.041933892451899366,0.3813947393829051,0.75
158,0.21115537848605492,0.5600425079702446,0.9999999999999999,0.07151940587008496,0.05648665425201739,0.02452422993917991,0.05772076961026147,0.48331057502655134,0.75
159,0.2101593625498009,0.5600425079702446,0.9999999999999999,0.053181748817335575,0.08519553072625699,0.025645337593542417,0.0792632790659431,0.1550185514682556,0.75
160,0.2101593625498009,0.5589798087141336,0.9999999999999999,0.022534208250673995,0.02591558038485413,0.010005885815185401,0.028613714849531333,0.11686045709714346,0.75
161,0.20916334661354535,0.5589798087141336,0.9999999999999999,0.05302914695559287,0.07898820608317816,0.03346506348272093,0.08008551225127447,0.1734458835050551,0.75
162,0.2101593625498009,0.5600425079702446,0.9999999999999999,0.06386387913932551,0.0777467411545624,0.029288937470220575,0.08501891136326263,0.21896939352560654,0.75
163,0.20916334661354535,0.5600425079702446,0.8823529411764706,0.0821506689048273,0.12942271880819367,0.038397937161915974,0.12267719125143892,0.1879353388229128,0.75
164,0.20916334661354535,0.5589798087141336,0.8039215686274508,0.10473574444274888,0.16511483550589698,0.047983407606715434,0.16674888998519982,0.1679011323981738,0.75
165,0.20916334661354535,0.5589798087141336,0.8235294117647058,0.06007426623938146,0.12274984481688395,0.03800554948288909,0.11856602532478211,0.1133087819478352,0.75
166,0.20916334661354535,0.5589798087141336,0.784313725490196,0.03736202248334097,0.07262569832402235,0.029681325149247456,0.06775201447130406,0.07670239031185774,0.75
167,0.20916334661354535,0.5589798087141336,0.5490196078431372,0.06271936517625516,0.13392302917442583,0.03733288489027159,0.126952803815162,0.06158535744334556,0.75
168,0.2101593625498009,0.5579171094580232,0.5098039215686274,0.041456839106770435,0.07619490999379268,0.032736343507385295,0.07038316066436442,0.12533620225927916,0.75
169,0.20916334661354535,0.5579171094580232,0.8627450980392156,0.04537362022483342,0.0814711359404097,0.04125676168054037,0.07548100641341884,0.08808844015944603,0.75
170,0.20916334661354535,0.5579171094580232,0.9607843137254901,0.01594689455211354,0.02901924270639355,0.020712463914347373,0.03206709422792304,0.14799106219224561,0.75
171,0.20916334661354535,0.5579171094580232,0.9999999999999999,0.034004781525001276,0.06052141527001863,0.03035398974186496,0.059529682617990465,0.11593633191266325,0.75
172,0.20916334661354535,0.5589798087141336,0.6862745098039215,0.04262678671346458,0.09388578522656736,0.04602146921158104,0.08913007728991942,0.11933628501675839,0.75
173,0.20916334661354535,0.5589798087141336,0.8235294117647058,0.05956559336690575,0.10024829298572316,0.04784326914992012,0.1057391876336129,0.07934373318988705,0.75
174,0.2101593625498009,0.5589798087141336,0.9999999999999999,0.025281041762042836,0.03522656734947238,0.020404159309397683,0.037329386614043746,0.12205348891739422,0.75
175,0.2101593625498009,0.5589798087141336,0.9999999999999999,0.040414059718195235,0.057728119180633156,0.031250875865354966,0.05689853642493012,0.11423290713231539,0.75
176,0.2101593625498009,0.5589798087141336,0.9999999999999999,0.040286891500076305,0.06160769708255742,0.02811177443313994,0.05492517678013485,0.11275016896318668,0.75
177,0.2101593625498009,0.5589798087141336,0.9019607843137254,0.05198636756701766,0.09109248913718189,0.03391350654446593,0.09093899029764842,0.14684625039654625,0.75
